date,instance_request,cpu_request,mem_request,MISC_request,P100_request,T4_request,V100M32_request,V100_request
2020-07-06 20:45:00,10052.143333333332,416961734428.0,16022914259.385418,17595790766.0,7867432649.333334,1406600139.0,7698905227.333333,3160312389.4999995
2020-07-06 20:50:00,10205.513333333332,418275397225.6667,16096622548.720236,17647433831.416668,7868023600.0,1628293682.3333333,7706774438.333333,3160605902.333333
2020-07-06 20:55:00,10234.176666666666,416693138161.3334,16036305884.319988,17628589840.166664,7868023600.0,1641097174.5,7703513840.0,3171971360.6666665
2020-07-06 21:00:00,10218.886666666667,416992015598.0,16033732310.463411,17657590506.0,7858963600.0,1636056486.1666667,7703401222.666666,3264729528.0
2020-07-06 21:05:00,10094.81,417503371144.6667,16155025250.047005,17744638111.9,7832520244.333333,1618094128.9166667,7706758445.333332,3316848378.333333
2020-07-06 21:10:00,9867.246666666668,417292377194.6666,16185045117.114128,17754490959.083336,7834297851.0,1578340521.9166665,7710124763.0,3313639262.666667
2020-07-06 21:15:00,9807.870000000004,418064705971.3333,16224985481.851795,17759851281.983334,7834767928.333334,1554025601.6666667,7745980652.166666,3349536559.9999995
2020-07-06 21:20:00,10201.736666666666,424205746462.0,16335550996.106771,17797173469.0,7835022275.333333,1562404253.766667,7901354725.666667,3555100033.0
2020-07-06 21:25:00,10219.66333333333,423648286088.0,16288493608.752811,17671797228.333332,7832507950.0,1541632883.75,7953149158.0,3576110600.0
2020-07-06 21:30:00,10194.21,424930501695.6667,16340945587.111263,17676950425.8,7919896363.0,1544209372.4166665,7985793031.000001,3577375997.333333
2020-07-06 21:35:00,10127.36,425016559164.5333,16334009159.805103,17599788597.433334,7979255458.666666,1547450437.5833333,7996904778.333333,3582743616.333333
2020-07-06 21:40:00,10189.696666666669,425119529394.6667,16326488762.07698,17535606781.5,7979020250.0,1540397043.333333,8063018550.0,3582665212.0
2020-07-06 21:45:00,9987.756666666666,422941059952.6667,16236879048.129948,17470667286.716667,7979269951.166667,1533566667.3333333,8061437558.0,3579912321.1666665
2020-07-06 21:50:00,10000.55,422301406194.0,16212434631.576302,17481209494.666664,7903189792.0,1535407340.1666665,8061540826.666667,3577192377.6666665
2020-07-06 21:55:00,9867.94,420258304140.6666,16137520437.277073,17467349327.183334,7817877563.333333,1533532118.1666665,8061225095.833333,3577363349.333333
2020-07-06 22:00:00,9643.55,418952824378.0,16080888722.102997,17357820712.0,7795232985.5,1532808612.6666667,8058306640.666666,3580069956.6666665
2020-07-06 22:05:00,9545.473333333332,418024483196.33325,16025261585.516876,17333180173.416668,7696385967.999999,1533000202.666667,8058302594.0,3587760324.6666665
2020-07-06 22:10:00,9568.786666666669,422462934197.0,16227117636.925571,17399315401.5,7576014560.333334,1543616816.583333,8058296100.0,4010326504.166666
2020-07-06 22:15:00,9583.036666666669,422983493695.3333,16243709457.469597,17446049832.05,7587609615.666666,1526020177.3333333,8064272186.0,4042123060.6666665
2020-07-06 22:20:00,9554.023333333333,423194322507.0,16253371328.398178,17440115005.166668,7599726825.0,1534358529.0,8071181693.000001,4071152708.333333
2020-07-06 22:25:00,9634.343333333334,424513746108.3334,16302587282.178648,17543086765.25,7578584466.333333,1538162357.0,8071602418.666667,4063370747.3333335
2020-07-06 22:30:00,9655.886666666667,425788120453.0,16352978175.27552,17578392877.25,7583485242.833333,1534941610.9999998,8100819542.0,4070262088.0
2020-07-06 22:35:00,9782.079999999998,426513004845.5333,16401479178.389845,17525254466.600002,7639149322.666667,1535704046.3333333,8157129300.0,4103258372.0
2020-07-06 22:40:00,9777.483333333334,425861073795.7999,16348925581.24069,17382988730.983334,7650297450.166666,1534848935.3333335,8129809728.333333,4093263194.0
2020-07-06 22:45:00,9708.29,424764751628.3333,16328204701.782593,17360134335.666664,7563275275.0,1521839501.9166665,8121101788.666667,4089217275.0
2020-07-06 22:50:00,9583.726666666667,424149329263.00006,16302990816.365314,17354298544.5,7556786275.0,1521963129.416667,8119874793.333333,4078637462.0
2020-07-06 22:55:00,9571.94333333333,424684599705.7999,16297297809.349855,17347590743.083332,7555820161.0,1545464400.0833335,8114224340.0,4072432575.0
2020-07-06 23:00:00,9491.54,423064859292.6666,16238798104.071432,17463456919.0,7554699906.333333,1551923513.5833335,7954908342.666666,4072432575.0
2020-07-06 23:05:00,9504.409999999998,422202792875.3334,16190606173.98513,17437667308.5,7545824767.0,1566062934.6666665,7956290049.166666,4083823173.0
2020-07-06 23:10:00,9576.10666666667,421904136438.3333,16172508521.888556,17474062641.833336,7514011328.0,1574577608.5,7954773367.333333,4112409005.0
