date,instance_request_count,cpu_request,mem_request,instance_processing_count,cpu_avg_usage,mem_avg_usage
2000-01-02 01:46:00,15137.2833333333,817427.333333333,8531.3885,5152.34999999999,248497.883333333,906.680500000011
2000-01-02 01:47:00,14060.6166666667,761661.666666667,7989.72416666667,4721.03333333334,207820.05,834.902000000014
2000-01-02 01:48:00,14641.6833333333,818992.833333333,8025.17983333333,4227.91666666667,98400.6333333334,641.206000000013
2000-01-02 01:49:00,11158.2333333333,640369.416666667,6508.5285,3717.28333333333,92077.7,565.426333333346
2000-01-02 01:50:00,10728.3,630187.75,6264.453,3645.46666666666,90852.2666666666,602.776500000013
2000-01-02 01:51:00,12622.6,796847.333333333,7114.73583333333,4428.88333333334,190310.116666667,685.127666666676
2000-01-02 01:52:00,49929.15,4566564.08333333,25506.0228333333,2920.01666666667,68673.2333333334,475.634666666674
2000-01-02 01:53:00,48764.7833333333,4456652.58333333,24968.6866666667,11663.3,20046.1,317.399666666666
2000-01-02 01:54:00,48889.3833333333,4471175.91666667,25008.6033333333,11344.0666666667,47560.25,219.27083333333
2000-01-02 01:55:00,48279.25,4425984.16666667,24783.8208333333,11295.5666666667,20185.4333333333,175.444833333331
2000-01-02 01:56:00,49477.85,4488282.5,25287.143,15192.2666666666,54605.8333333334,328.079499999998
2000-01-02 01:57:00,50562.1,4571330.83333333,25576.8111666667,12036.0333333333,76319.8,653.196666666666
2000-01-02 01:58:00,79899.8833333333,7419417.66666667,34591.1753333333,17976.7833333339,272564.016666667,1967.50000000002
2000-01-02 01:59:00,74970.9833333333,6831390.5,33783.3161666667,24730.3333333334,389320.583333333,1992.08650000001
